TEAM_ID,PLAYER_NAME,PLAYER_ID,TEAM_NBACOM,POS,ROLE,GP,MIN,POSS,PTS,REB,AST,STL,BLK,TOV,FG2_PCT,FG3_PCT,OREB,DREB,FG3A,AT_RIM_FGA,AT_RIM_FREQUENCY,AT_RIM_ACCURACY,MID_FGA,MID_FREQUENCY,MID_ACCURACY,THREE_FREQUENCY,THREE_ACCURACY,rTS,USG_PCT,BOX_CREATION,OFF_LOAD,FTA_RATE,OREB_PCT,DREB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT
1610612753,Wendell Carter Jr.,1628976,ORL,C,Big,57,1694,3555,656,434,118,44,36,72,0.603,0.319,122,312,182,171,0.358,0.766,124,0.26,0.379,0.382,0.319,4.2,15.5,1.9,21.3,0.333,7.8,20.8,9.9,1.3,1.9,11.6
1610612765,Wendell Moore Jr.,1631111,DET,SG,Wing,5,54,114,10,6,3,2,2,1,0.667,0,1,5,1,5,0.714,0.8,1,0.143,0,0.143,0,7.7,6.8,0.2,9.9,0.286,2.1,10.1,6.8,1.8,3.7,11.3
1610612744,Will Richard,1642954,GSW,SG,Combo,54,1043,2237,376,136,78,64,7,43,0.675,0.349,55,81,172,77,0.269,0.792,37,0.129,0.432,0.601,0.349,5.2,14.2,1.8,19.6,0.175,5.7,8.6,10.3,3,0.6,12.3
1610612764,Will Riley,1642860,WAS,SF,Forward,51,892,1899,393,126,79,30,5,49,0.498,0.325,43,83,126,80,0.245,0.662,121,0.37,0.388,0.385,0.325,-2.1,19.4,2.9,27.1,0.272,5,9.9,12.6,1.6,0.5,11.8
1610612766,Xavier Tillman,1630214,CHA,C,Big,20,125,254,33,29,5,6,2,6,0.667,0.176,13,16,17,11,0.314,0.727,7,0.2,0.571,0.486,0.176,-8.7,14.2,0.6,18,0,11.7,13.9,5.3,2.4,1.6,14.6
1610612757,Yang Hansen,1642905,POR,C,Big,37,272,599,80,57,22,3,9,30,0.431,0.125,18,39,40,26,0.286,0.615,25,0.275,0.24,0.44,0.125,-16.8,19.7,1.5,25.9,0.286,7,15.8,10.8,0.5,3,22.7
1610612746,Yanic Konan Niederhäuser,1642949,LAC,C,Big,39,394,805,159,104,12,3,24,23,0.667,0.2,34,70,5,63,0.685,0.683,24,0.261,0.625,0.054,0.2,12.9,15.7,1.3,19.2,0.587,10.4,20.1,4.5,0.4,5.8,16.6
1610612741,Yuki Kawamura,1642530,CHI,PG,Point,5,77,171,20,16,22,6,0,4,0.25,0.308,3,13,13,3,0.176,0.333,1,0.059,0,0.765,0.308,-4.9,12.9,5.1,27.1,0.353,4.2,17.9,35.3,3.7,0,16.9
1610612740,Yves Missi,1642274,NOP,C,Big,49,939,1970,277,276,58,16,68,37,0.539,0,143,133,1,165,0.75,0.618,54,0.245,0.296,0.005,0,-1,12.9,0.9,17.5,0.336,16.2,15.5,8.3,0.8,6.9,12.8
1610612737,Zaccharie Risacher,1642258,ATL,SF,Wing,48,1164,2569,486,178,63,43,26,44,0.527,0.345,44,134,203,144,0.336,0.59,82,0.191,0.415,0.473,0.345,-2.7,17.9,1.5,22.4,0.152,4,12.5,7.4,1.7,2,8.8
1610612741,Zach Collins,1628380,CHI,C,Big,10,184,401,97,56,15,2,4,10,0.651,0.429,16,40,21,28,0.438,0.786,15,0.234,0.4,0.328,0.429,10.8,19,3.6,26,0.313,9.5,23,12.1,0.5,1.9,12.1
1610612763,Zach Edey,1641744,MEM,C,Big,11,284,603,150,122,12,7,21,26,0.656,0.2,43,79,5,53,0.541,0.717,40,0.408,0.575,0.051,0.2,11.1,20.2,2.1,25.9,0.327,16.3,29.9,6.5,1.2,6.9,18.8
1610612758,Zach LaVine,203897,SAC,SG,Big,39,1224,2568,748,108,89,28,10,74,0.556,0.39,8,100,254,119,0.218,0.714,174,0.318,0.448,0.464,0.39,5.6,23.7,4.2,32.2,0.26,0.7,9.5,11.4,1.1,0.7,10.8
1610612743,Zeke Nnaji,1630192,DEN,PF,Big,42,522,1064,168,114,22,14,21,22,0.593,0.262,29,85,42,69,0.539,0.71,17,0.133,0.118,0.328,0.262,1.5,14.1,0.9,18,0.328,6.5,17.6,5.5,1.3,3.7,13.1
1610612751,Ziaire Williams,1630533,BKN,SF,Wing,42,958,1984,383,103,37,49,19,41,0.602,0.312,22,81,205,73,0.237,0.712,30,0.097,0.333,0.666,0.312,0.1,17.5,1.2,21.6,0.253,2.5,10.4,5.9,2.5,1.8,10.7
1610612740,Zion Williamson,1629627,NOP,PF,Forward,45,1328,2886,967,263,156,48,27,95,0.587,0.25,99,164,4,415,0.673,0.684,198,0.321,0.384,0.006,0.25,7.2,27.1,3.5,36.4,0.553,7.9,13.5,19.7,1.7,1.9,11
